"stock","year","mean","lower","upper","cv"
"Whiteandtribs.","2009",3337.25585103946,2439.15900071321,4235.35270136573,0.134556187840158
"Whiteandtribs.","2010",1000.39218110955,230.21773441183,1770.56662780726,0.384936258619848
"Whiteandtribs.","2011",2349.55796902204,1689.32168284281,3009.79425520126,0.140502233799756
"Whiteandtribs.","2012",3423.56797951435,2114.38981518037,4732.74614384834,0.191200842537337
"Whiteandtribs.","2013",151.548291098006,10,448.86827643947,0.723974307561896
"Whiteandtribs.","2014",4415.70421712287,3195.88337786951,5635.52505637625,0.138123024015427
"Whiteandtribs.","2015",5527.18968025905,4505.36456085739,6549.01479966072,0.0924362269537468
"Whiteandtribs.","2016",2594.96671956047,1559.84846713843,3630.0849719825,0.199447307863231
"Whiteandtribs.","2017",3338.06953497583,2204.19278119277,4471.9462887589,0.169840193845943
"Whiteandtribs.","2018",2741.05672509288,1739.22935507156,3742.88409511419,0.182744735059682
"Whiteandtribs.","2019",2460.32191718991,1578.04495172373,3342.59888265609,0.179301123016025
"Whiteandtribs.","2020",1647.40646295138,860.650124411679,2434.16280149108,0.238786345760172
"Whiteandtribs.","2021",1264.8480643083,659.403348768425,1870.29277984816,0.239334957543287
"Whiteandtribs.","2022",75.492913413386,10,206.374540298899,0.650307861426628
"Whiteandtribs.","2023",986.343643150656,331.560964799049,1641.12632150226,0.331924214698666
"Whiteandtribs.","2024",795.320997385765,33.4906497504692,1557.15134502106,0.478945199573157
"Whiteandtribs.","2025",1029.20189861041,411.534246034321,1646.8695511865,0.300071178167296
"Pelly","1985",7864.89429082768,5728.5182466589,10001.2703349965,0.135817212868348
"Pelly","1986",10450.9966434633,7540.33410246588,13361.6591844608,0.139252869381503
"Pelly","1987",12179.6138760433,9376.01417234195,14983.2135797448,0.115093948471385
"Pelly","1988",7160.75841321873,1544.52987856925,12776.9869478682,0.392153191782169
"Pelly","1989",17987.1392792241,3425.40373436639,32548.8748240818,0.404781864386772
"Pelly","1990",31718.9911039175,13289.4674061347,50148.5148017004,0.290512451001424
"Pelly","1991",11569.7291765978,8544.39553190297,14595.0628212927,0.130743494446448
"Pelly","1992",11269.4769407872,7774.78168646915,14764.1721951052,0.155051351215327
"Pelly","1993",8891.84097681515,6199.42141128774,11584.2605423426,0.151398319681364
"Pelly","1994",10950.2214308176,7887.43885957714,14013.0040020582,0.13985025739392
"Pelly","1995",8377.75306236931,5783.16129034469,10972.344834394,0.154850098392066
"Pelly","1996",9999.81765552349,6824.99553282088,13174.6397782261,0.158744000744303
"Pelly","1997",9958.09684121362,6932.52411679651,12983.6695656308,0.151915208933055
"Pelly","1998",4206.69815640435,944.723977195589,7468.67233561312,0.387711936764786
"Pelly","1999",6645.40422778268,4584.42516066504,8706.38329490035,0.155067998610321
"Pelly","2000",5167.93076295841,3601.91861021326,6733.94291570357,0.15151249354671
"Pelly","2001",10464.3853643471,5677.41536351477,15251.3553651794,0.228726763883423
"Pelly","2002",6559.46002496992,4558.98080233282,8559.93924760704,0.152488102299723
"Pelly","2003",22215.4185176903,17389.8121812706,27041.0248541101,0.108609395149975
"Pelly","2004",10767.1565491304,8162.23317215286,13372.079926108,0.120966169902486
"Pelly","2005",11457.7161719494,9099.4801442806,13815.9521996183,0.102910387736879
"Pelly","2006",5809.7990267215,3831.42117546896,7788.17687797407,0.170262158996657
"Pelly","2007",7780.81546707351,6122.36231900651,9439.26861514053,0.106573221989724
"Pelly","2008",4087.59427972967,3534.08119832038,4641.10736113898,0.0677064605156836
"Pelly","2009",16142.9832328103,14427.3624922963,17858.6039733245,0.0531382804458077
"Pelly","2010",9442.52199438651,7929.62404815286,10955.4199406202,0.0801109040112942
"Pelly","2011",8540.88785444318,7518.73567679548,9563.04003209092,0.0598387541826796
"Pelly","2012",7895.16382822767,6135.45977368336,9654.86788277201,0.111441896129681
"Pelly","2013",10599.3866380451,8931.28105445588,12267.4922216343,0.0786887789148939
"Pelly","2014",6942.08685578262,5983.49091256333,7900.68279900194,0.0690423472893319
"Pelly","2015",16154.2248884003,14569.3173270868,17739.1324497138,0.0490555124824214
"Pelly","2016",13489.7188232668,11545.4097765646,15434.0278699691,0.0720663296313005
"Pelly","2017",8624.59340256906,7228.61805696142,10020.5687481767,0.0809299221683786
"Pelly","2018",7310.64026962743,5802.1324274999,8819.14811175499,0.103172074297975
"Pelly","2019",4624.64237671699,4403.64566966426,4845.63908376974,0.0238933834284527
"Pelly","2020",5723.70830846061,4965.02249608503,6482.39412083622,0.066275722965663
"Pelly","2021",5731.00864788664,5340.65194367507,6121.36535209823,0.0340565446848112
"Pelly","2022",938.143380527742,528.301787332132,1347.98497372335,0.218432278957752
"Pelly","2023",1895.45212393069,1060.09706566127,2730.8071822001,0.220357730939967
"Pelly","2024",1889.45290319583,1445.81746220977,2333.08834418188,0.117397856341297
"Pelly","2025",2211.93719553343,1265.74904502874,3158.12534603811,0.213882236895181
"Stewart","1985",6166.5304184192,4372.80342810585,7960.25740873258,0.145440536947289
"Stewart","1986",5814.63731521244,3903.0977848543,7726.17684557059,0.16437306634389
"Stewart","1987",3466.85201551669,2276.42376497813,4657.28026605528,0.171687202858752
"Stewart","1988",3030.15779168429,10,6149.10059815658,0.506500075260454
"Stewart","1989",4193.21181329085,10,10587.2576925439,0.63061789885131
"Stewart","1990",5436.62843264813,10,13262.2535139432,0.609396691263678
"Stewart","1991",4957.75761906269,3263.17096588738,6652.34427223802,0.170902531283458
"Stewart","1992",3242.33351907452,1794.00002003184,4690.6670181172,0.22334739633079
"Stewart","1993",2276.4433925619,1332.17469592056,3220.71208920323,0.207399995037579
"Stewart","1994",5866.5924904594,3935.69766970852,7797.48731121031,0.164566980226684
"Stewart","1995",7623.07966619975,5296.25382789134,9949.9055045082,0.152617179682998
"Stewart","1996",4642.46292623111,2896.00105043928,6388.92480202294,0.188096480633574
"Stewart","1997",5996.93662569013,3930.58603927306,8063.28721210721,0.172283843851633
"Stewart","1998",2791.13191840462,464.479779322857,5117.78405748637,0.416793653452906
"Stewart","1999",2695.94266375527,1661.57812320238,3730.30720430815,0.191837266136826
"Stewart","2000",1672.41026009722,1016.11269283291,2328.70782736152,0.196213089253039
"Stewart","2001",5052.86341353387,1778.38194597011,8327.34488109765,0.324022361142122
"Stewart","2002",4570.15884473996,3058.78089376471,6081.53679571522,0.165352890601908
"Stewart","2003",3630.10851244688,2154.812178796,5105.40484609777,0.20320278699554
"Stewart","2004",3443.79770622273,2215.75891451904,4671.83649792642,0.178297173130219
"Stewart","2005",2582.01300809993,1542.46571529144,3621.56030090842,0.201305587839289
"Stewart","2006",7729.136477538,4438.3305064898,11019.9424485862,0.212883158462254
"Stewart","2007",2872.16003590375,1781.49997815187,3962.82009365562,0.189867563805282
"Stewart","2008",2040.2143920685,1603.75970314198,2476.66908099502,0.106962947282225
"Stewart","2009",5627.79245317055,4537.5279132064,6718.05699313471,0.0968643166069435
"Stewart","2010",1621.49985626149,786.654610585887,2456.34510193709,0.257429947480973
"Stewart","2011",9388.1232699493,8958.93664686137,9817.30989303727,0.0228579563107007
"Stewart","2012",1027.42176669326,375.741684722232,1679.10184866429,0.317143408431208
"Stewart","2013",3111.81783279077,1926.25722392064,4297.37844166091,0.190493253875161
"Stewart","2014",4162.87877319763,2643.11950972665,5682.63803666862,0.18253705503699
"Stewart","2015",5661.44492388416,4603.09821050252,6719.79163726582,0.0934696643357568
"Stewart","2016",6302.22715824232,4870.37970236238,7734.07461412228,0.113598527943199
"Stewart","2017",3471.49532733436,2623.36120344882,4319.62945121991,0.122156886861893
"Stewart","2018",3074.36514858789,2297.76367337687,3850.96662379891,0.126302738561769
"Stewart","2019",3842.02911665461,2826.62110495498,4857.43712835425,0.132144757479583
"Stewart","2020",1937.63507561293,1428.52173945096,2446.74841177489,0.131374927758499
"Stewart","2021",3224.44737942283,2434.9121925175,4013.98256632816,0.122429535048989
"Stewart","2022",2356.41908556236,2258.11888499045,2454.71928613428,0.0208579622305288
"Stewart","2023",690.624709704063,188.741861773288,1192.50755763484,0.363354250781032
"Stewart","2024",2764.50789490019,1513.60913012724,4015.40665967315,0.22624257414503
"Stewart","2025",2160.42884968389,1258.9135820789,3061.94411728887,0.208642665491367
"Nordenskiold","1985",3107.30534268187,2042.32696603842,4172.28371932534,0.171366869231508
"Nordenskiold","1986",1141.49473309148,698.687056376716,1584.30240980623,0.193959579434728
"Nordenskiold","1987",572.007760901624,298.028951142372,845.986570660875,0.239488717187503
"Nordenskiold","1988",1075.1689477975,409.539872125131,1740.79802346986,0.309546270395885
"Nordenskiold","1989",611.975249938925,236.035519945429,987.914979932419,0.307152723930432
"Nordenskiold","1990",542.127103753473,215.600807408049,868.653400098897,0.301152897618183
"Nordenskiold","1991",542.60547527318,198.216479073303,886.994471473057,0.31734751296648
"Nordenskiold","1992",490.536599757457,153.822030970332,827.251168544582,0.34321044439254
"Nordenskiold","1993",1066.54045949676,552.048947819097,1581.03197117442,0.241196434273306
"Nordenskiold","1994",2749.68173741098,1753.35799794334,3746.00547687862,0.181170738037077
"Nordenskiold","1995",4337.88280698116,3017.41661885275,5658.34899510958,0.152201689958443
"Nordenskiold","1996",3764.15032271899,2538.66303039874,4989.63761503925,0.162784053139918
"Nordenskiold","1997",1130.69063555927,707.266642958907,1554.11462815962,0.187241310436308
"Nordenskiold","1998",2399.80875006976,1642.41038048022,3157.2071196593,0.157803901991674
"Nordenskiold","1999",1896.94868478356,1121.57153362781,2672.3258359393,0.204374835591354
"Nordenskiold","2000",1570.17197874159,992.593786847539,2147.75017063564,0.183921952408343
"Nordenskiold","2001",716.289038771787,422.716466591891,1009.86161095168,0.204926053791973
"Nordenskiold","2002",1252.25063636625,761.503121150104,1742.99815158239,0.195946203165919
"Nordenskiold","2003",1461.44428236014,882.292938880036,2040.59562584024,0.198143490816089
"Nordenskiold","2004",2367.76230245689,1652.96883206474,3082.55577284904,0.150942826830728
"Nordenskiold","2005",1173.37651693736,10,2429.43257213238,0.515485127154106
"Nordenskiold","2006",3911.9609687187,3577.78656837347,4246.13536906395,0.0427118781370014
"Nordenskiold","2007",1973.96974346328,1867.63229645843,2080.30719046813,0.026934923231975
"Nordenskiold","2008",673.747756860471,368.029176636244,979.466337084697,0.22687910802762
"Nordenskiold","2009",1986.27758430606,1832.79760629158,2139.75756232053,0.0386350778026072
"Nordenskiold","2010",2269.64395695797,2131.06501095645,2408.22290295948,0.0305287852697505
"Nordenskiold","2011",625.023646499128,307.404423746091,942.642869252165,0.254085765020316
"Nordenskiold","2012",491.51464152323,10,1012.35030436529,0.509827286761463
"Nordenskiold","2013",2302.36040181515,2070.06799963711,2534.65280399319,0.0504465769118737
"Nordenskiold","2014",746.83176320364,389.465089799485,1104.19843660779,0.239255138179434
"Nordenskiold","2015",1396.59675881484,808.762653652986,1984.4308639767,0.210452337602693
"Nordenskiold","2016",4860.33817907613,4595.51898779639,5125.15737035588,0.0272428770923591
"Nordenskiold","2017",3407.92208939161,3049.99347351468,3765.85070526855,0.0525142016877552
"Nordenskiold","2018",591.975090049946,262.209418215318,921.740761884574,0.278530023794418
"Nordenskiold","2019",683.047392250239,38.6384837880928,1327.45630071238,0.471716103284721
"Nordenskiold","2020",1937.40200825836,1548.43560833455,2326.36840818217,0.100383502821254
"Nordenskiold","2021",1322.84348772441,1221.29271820505,1424.39425724377,0.0383835164408031
"Nordenskiold","2022",663.261744637986,599.500912357213,727.022576918758,0.0480661162778005
"Nordenskiold","2023",1518.7726190899,1355.39804163816,1682.14719654163,0.0537850680866361
"Nordenskiold","2024",1420.50036799946,1110.29743753577,1730.70329846314,0.109187909222634
"Nordenskiold","2025",1234.6144409962,1045.18388562566,1424.04499636674,0.0767164829279374
"YukonR.Teslinheadwaters","1985",8320.28847886209,6114.65841463519,10525.918543089,0.132545287932647
"YukonR.Teslinheadwaters","1986",9763.02922803705,6981.35493742794,12544.7035186462,0.142459590442525
"YukonR.Teslinheadwaters","1987",4299.30922020262,2833.85152080163,5764.76691960362,0.170429436956378
"YukonR.Teslinheadwaters","1988",2987.56914716186,10,6482.09010849034,0.541584963367183
"YukonR.Teslinheadwaters","1989",3530.77785828121,10,8690.43250464627,0.614626072006121
"YukonR.Teslinheadwaters","1990",4682.20699019667,10,11113.5154401083,0.592856929614397
"YukonR.Teslinheadwaters","1991",5901.14419676467,3914.17214585846,7888.1162476709,0.168354812613762
"YukonR.Teslinheadwaters","1992",9872.56612934664,6718.02989375601,13027.1023649373,0.159762730087654
"YukonR.Teslinheadwaters","1993",9228.29213175508,6471.68426733418,11984.899996176,0.149356339453931
"YukonR.Teslinheadwaters","1994",5165.86897080141,3272.93698630963,7058.8009552932,0.183215253347601
"YukonR.Teslinheadwaters","1995",7757.2103962272,5257.29048606091,10257.1303063935,0.161135239504537
"YukonR.Teslinheadwaters","1996",12152.756301334,8517.53442633784,15787.9781763303,0.149563678595166
"YukonR.Teslinheadwaters","1997",7144.87405478733,4671.32377597669,9618.424333598,0.173099641774181
"YukonR.Teslinheadwaters","1998",3666.73076018999,590.235348145159,6743.22617223483,0.419514768502587
"YukonR.Teslinheadwaters","1999",6441.01216995232,4418.48635515562,8463.53798474905,0.157003725612561
"YukonR.Teslinheadwaters","2000",2910.0267398357,1871.40568124481,3948.6477984266,0.178455586743086
"YukonR.Teslinheadwaters","2001",8005.61032411162,2105.99323583254,13905.2274123907,0.368467665139183
"YukonR.Teslinheadwaters","2002",1811.12597606954,891.423326926798,2730.82862521228,0.253903555383446
"YukonR.Teslinheadwaters","2003",4031.37894872935,2245.91603759558,5816.84185986314,0.221445680726261
"YukonR.Teslinheadwaters","2004",3723.83793991086,2326.42373665459,5121.25214316714,0.187630910072543
"YukonR.Teslinheadwaters","2005",8839.83043407846,6715.01376030268,10964.6471078543,0.120184243895924
"YukonR.Teslinheadwaters","2006",4296.26113968649,1609.72865617004,6982.79362320296,0.312659356143386
"YukonR.Teslinheadwaters","2007",3408.85557892212,2177.22867639721,4640.48248144705,0.180651082747595
"YukonR.Teslinheadwaters","2008",965.373809063485,665.887422149718,1264.86019597725,0.155114207627147
"YukonR.Teslinheadwaters","2009",11781.950790408,11042.044162633,12521.857418183,0.0314000050134916
"YukonR.Teslinheadwaters","2010",3649.56139069407,2375.62853734505,4923.4942440431,0.174532322787801
"YukonR.Teslinheadwaters","2011",4537.26887630225,3751.74101727536,5322.79673532915,0.0865639529464119
"YukonR.Teslinheadwaters","2012",4187.71254521312,2768.61257843894,5606.81251198733,0.169436172069204
"YukonR.Teslinheadwaters","2013",4938.70285813848,3482.79207189503,6394.61364438194,0.147398095012364
"YukonR.Teslinheadwaters","2014",6084.31919287369,4639.98723498245,7528.65115076495,0.118692980439203
"YukonR.Teslinheadwaters","2015",5871.30088235456,4737.20836161712,7005.39340309203,0.0965793223224025
"YukonR.Teslinheadwaters","2016",13114.2261524945,11186.7760759665,15041.6762290225,0.0734869924506136
"YukonR.Teslinheadwaters","2017",12485.4071303271,10714.7328010442,14256.08145961,0.070909755316746
"YukonR.Teslinheadwaters","2018",7439.06800431613,5923.78617486522,8954.34983376706,0.101846214376032
"YukonR.Teslinheadwaters","2019",6651.37214695865,5408.72056959243,7894.02372432489,0.0934131747487949
"YukonR.Teslinheadwaters","2020",3080.64295612753,2442.38407085033,3718.90184140474,0.103591830401456
"YukonR.Teslinheadwaters","2021",2259.41894836307,1616.7655852303,2902.07231149583,0.142216511815651
"YukonR.Teslinheadwaters","2022",352.134062728188,89.3691912559747,614.8989342004,0.3731034558776
"YukonR.Teslinheadwaters","2023",3229.65708404606,2243.89547305574,4215.41869503638,0.152610878699756
"YukonR.Teslinheadwaters","2024",4043.49703505991,2611.25764817018,5475.73642194965,0.177104048113703
"YukonR.Teslinheadwaters","2025",1330.61270096708,882.377301083578,1778.84810085058,0.168431956029627
"MiddleYukonR.andtribs.","1985",9042.39750922543,5459.72167042945,12744.6909777052,0.201411442591505
"MiddleYukonR.andtribs.","1986",10159.9051794504,6222.18466058,14559.292439094,0.20514728315026
"MiddleYukonR.andtribs.","1987",10202.149022367,6275.15925217189,14239.4640075554,0.195162429452921
"MiddleYukonR.andtribs.","1988",6798.12135356457,3334.69382038755,11193.3753304683,0.28900195735547
"MiddleYukonR.andtribs.","1989",18557.0194065222,10462.1930281949,28366.124066875,0.241201599331025
"MiddleYukonR.andtribs.","1990",11302.2804317742,4768.27556175482,19334.7528338292,0.322202173269467
"MiddleYukonR.andtribs.","1991",15933.3866303102,9828.26826514848,22275.082905704,0.195294555535324
"MiddleYukonR.andtribs.","1992",9360.29417455065,5726.2586591955,13645.0913656771,0.211500636593554
"MiddleYukonR.andtribs.","1993",9162.81860657427,5699.92709630078,13192.908716039,0.204439865653403
"MiddleYukonR.andtribs.","1994",11745.7572136884,7263.86042119502,16676.6313638063,0.200344064060036
"MiddleYukonR.andtribs.","1995",21142.719420675,13233.5045713228,29324.3842445374,0.190265019284602
"MiddleYukonR.andtribs.","1996",16949.2966718324,10595.4862837316,24140.4455129473,0.199786449719264
"MiddleYukonR.andtribs.","1997",26012.9397738392,16212.4260512707,36378.2067481565,0.193805283756954
"MiddleYukonR.andtribs.","1998",4645.64146716134,2109.25155067387,7597.3913861368,0.295338107463575
"MiddleYukonR.andtribs.","1999",10004.8486751184,6066.48129407132,14111.8266143993,0.201036157106914
"MiddleYukonR.andtribs.","2000",7519.15801604142,4561.03007633573,10799.8407038176,0.207430493353508
"MiddleYukonR.andtribs.","2001",15148.5028033742,8214.28839898893,23170.5382499332,0.246827195483849
"MiddleYukonR.andtribs.","2002",19405.388943915,12104.4710171049,27205.8844979671,0.194551801106744
"MiddleYukonR.andtribs.","2003",22514.6687877705,14377.2915401305,31581.7064961166,0.191035621244972
"MiddleYukonR.andtribs.","2004",11441.27778198,7301.5448224459,15869.6512253954,0.187219176175502
"MiddleYukonR.andtribs.","2005",14868.1796076739,9561.64367798863,20191.2147497124,0.178730203565699
"MiddleYukonR.andtribs.","2006",16474.4632244771,10769.4988611372,22178.2954972027,0.173128503196311
"MiddleYukonR.andtribs.","2007",4075.04249946431,2547.96892972253,5887.27708797175,0.204863394595774
"MiddleYukonR.andtribs.","2008",10092.201424838,6604.79119471448,13631.4806152244,0.174062355791287
"MiddleYukonR.andtribs.","2009",12825.9024244614,8303.0412057804,17444.0530607021,0.17817482841379
"MiddleYukonR.andtribs.","2010",7375.88574256675,4724.2205360111,10163.6964783378,0.184366872406085
"MiddleYukonR.andtribs.","2011",10833.1901041059,6910.10405820877,14595.6125728031,0.177360233706261
"MiddleYukonR.andtribs.","2012",6371.26683268578,4109.96467394516,8682.52875250822,0.179421306572225
"MiddleYukonR.andtribs.","2013",4529.85681349478,2945.35380068727,6153.89755834825,0.177077548461493
"MiddleYukonR.andtribs.","2014",19857.2582299232,12821.2977788207,26814.6601827487,0.176174402350789
"MiddleYukonR.andtribs.","2015",26040.3171074428,16854.7928495846,35195.9051238183,0.176083803036633
"MiddleYukonR.andtribs.","2016",13569.5415469844,8862.2090277072,18275.5564945588,0.173427883216577
"MiddleYukonR.andtribs.","2017",18406.1214273853,11973.938448812,24996.5990955813,0.176879478630865
"MiddleYukonR.andtribs.","2018",16104.9822793251,10572.8019954413,21849.0293833004,0.17504253019786
"MiddleYukonR.andtribs.","2019",11832.5474573332,7689.04761853841,16043.5435524213,0.176515157957495
"MiddleYukonR.andtribs.","2020",6511.33006286675,4208.58249242114,8809.555315531,0.176652572465516
"MiddleYukonR.andtribs.","2021",7550.87809905448,4914.97767032176,10213.9979716364,0.175443843477562
"MiddleYukonR.andtribs.","2022",4418.48320664421,2849.29046791592,6073.6678613647,0.182436893083592
"MiddleYukonR.andtribs.","2023",2593.55661357151,1657.94575452202,3517.02081172737,0.179201318324538
"MiddleYukonR.andtribs.","2024",5866.36222820912,3728.28341708014,7900.48696332073,0.177801991418891
"MiddleYukonR.andtribs.","2025",8976.26614976229,5833.1336639476,12189.9459933837,0.177045004665009
"UpperYukonR.","1985",2028.71340276792,1019.50978378655,3037.91702174928,0.248729962942138
"UpperYukonR.","1986",2519.38164319435,1269.79728277739,3768.96600361132,0.247994257597393
"UpperYukonR.","1987",1646.17751053762,952.312621580519,2340.04239949471,0.210750324468498
"UpperYukonR.","1988",15824.2998680713,11407.3794700785,20241.2202660641,0.139561321348088
"UpperYukonR.","1989",6172.26326085758,3569.47510680224,8775.05141491294,0.210845523275179
"UpperYukonR.","1990",5248.44009147566,3101.96873118575,7394.91145176559,0.204486602007342
"UpperYukonR.","1991",2780.18444270028,1379.85166339772,4180.51722200285,0.251841704779572
"UpperYukonR.","1992",4081.85322147641,2444.10931720768,5719.59712574515,0.200612787306002
"UpperYukonR.","1993",2219.25866883004,1078.31696544488,3360.20037221521,0.257054691147528
"UpperYukonR.","1994",1814.45362026133,592.624019416078,3036.2832211066,0.336693533304335
"UpperYukonR.","1995",2637.20541370776,1000.69265305635,4273.71817435918,0.31027404087393
"UpperYukonR.","1996",4448.3971895116,2488.50603000243,6408.28834902079,0.220291835015339
"UpperYukonR.","1997",8308.72693775671,5867.44012247358,10750.0137530399,0.146911002947359
"UpperYukonR.","1998",11902.1053481305,8575.34396198553,15228.8667342755,0.13975516468889
"UpperYukonR.","1999",2542.4701483582,1231.96737723886,3852.97291947755,0.257722351620451
"UpperYukonR.","2000",952.163338458099,316.00140834414,1588.32526857206,0.334061344529467
"UpperYukonR.","2001",2026.1229368404,506.341594947593,3545.9042787332,0.375046675169376
